City,Year,Latitude,Longitude
Eichstätt,1484,48.8933417,11.1838965
Magdeburg,1493,52.1315889,11.6399609
Paris,1493,48.8534951,2.3483915
Milano,1487,45.4641943,9.1896346
Roma,1489,41.8933203,12.4829321
London,1496,51.4893335,-0.1440551
Barcelona,1496,41.3825802,2.177073
Magdeburg,1493,52.1315889,11.6399609
Lyon,1477,45.7578137,4.8320114
Milano,1484,45.4641943,9.1896346
Paris,1492,48.8534951,2.3483915
Lyon,1490,45.7578137,4.8320114
Burgos,1500,42.343926,-3.696977
Napoli,1473,40.8358846,14.2487679
Venezia,1500,45.4371908,12.3345898
Lyon,1492,45.7578137,4.8320114
Wien,1480,48.2083537,16.3725042
Mainz,1465,49.9995205,8.2736253
Augsburg,1488,48.3690341,10.8979522
Leipzig,1489,51.3406321,12.3747329
Burgos,1500,42.343926,-3.696977
Barcelona,1489,41.3825802,2.177073
Paris,1497,48.8534951,2.3483915
Leipzig,1495,51.3406321,12.3747329
Paris,1495,48.8534951,2.3483915
Napoli,1476,40.8358846,14.2487679
Strasbourg,1500,48.584614,7.7507127
Esslingen,1477,48.7427584,9.3071685
Leipzig,1493,51.3406321,12.3747329
Lyon,1483,45.7578137,4.8320114
Venezia,1486,45.4371908,12.3345898
Venezia,1500,45.4371908,12.3345898
Nürnberg,1499,49.453872,11.077298
Lyon,1498,45.7578137,4.8320114
Köln,1495,50.938361,6.959974
Paris,1480,48.8534951,2.3483915
Valencia,1499,39.4697065,-0.3763353
Leipzig,1495,51.3406321,12.3747329
Lübeck,1497,53.866444,10.684738
Deventer,1496,52.2694896,6.2364886
Antwerpen,1487,51.2211097,4.3997081
Magdeburg,1482,52.1315889,11.6399609
Paris,1473,48.8534951,2.3483915
Reutlingen,1498,48.4919508,9.2114144
Augsburg,1496,48.3690341,10.8979522
Roma,1474,41.8933203,12.4829321
Leipzig,1494,51.3406321,12.3747329
Vienne,1481,48.2083537,16.3725042
Venezia,1475,45.4371908,12.3345898
Antwerpen,1498,51.2211097,4.3997081
Speyer,1484,49.3165553,8.433615
Venezia,1495,45.4371908,12.3345898
Salamanca,1496,40.9651572,-5.6640182
Basel,1480,47.5581077,7.5878261
Köln,1481,50.938361,6.959974
Aalst,1474,50.9383226,4.0392147
Lyon,1495,45.7578137,4.8320114
Salamanca,1491,40.9651572,-5.6640182
Lyon,1488,45.7578137,4.8320114
Bologna,1472,44.4938203,11.3426327
Augsburg,1496,48.3690341,10.8979522
Westminster,1491,51.5004439,-0.1265398
Lyon,1485,45.7578137,4.8320114
Mainz,1485,49.9995205,8.2736253
Strasbourg,1489,48.584614,7.7507127
Leuven,1500,50.879202,4.7011675
Roma,1475,41.8933203,12.4829321
Paris,1498,48.8534951,2.3483915
Pavia,1487,45.0368546,9.1378251
Roma,1485,41.8933203,12.4829321
Leipzig,1500,51.3406321,12.3747329
Roma,1469,41.8933203,12.4829321
Ferrara,1475,44.7667642,11.827939
Bamberg,1500,49.8916044,10.8868478
Pavia,1480,45.0368546,9.1378251
Milano,1483,45.4641943,9.1896346
Milano,1499,45.4641943,9.1896346
Pavia,1497,45.0368546,9.1378251
Reutlingen,1495,48.4919508,9.2114144
Paris,1500,48.8534951,2.3483915
Nürnberg,1473,49.453872,11.077298
Milano,1494,45.4641943,9.1896346
Paris,1496,48.8534951,2.3483915
Paris,1477,48.8534951,2.3483915
Sevilla,1495,37.3886303,-5.9953403
Venezia,1497,45.4371908,12.3345898
Deventer,1490,52.2694896,6.2364886
Venezia,1500,45.4371908,12.3345898
Würzburg,1499,49.7780356,9.9434769
Venezia,1500,45.4371908,12.3345898
Venezia,1498,45.4371908,12.3345898
Augsburg,1469,48.3690341,10.8979522
Milano,1490,45.4641943,9.1896346
Deventer,1485,52.2694896,6.2364886
Burgos,1495,42.343926,-3.696977
Roma,1500,41.8933203,12.4829321
Lyon,1500,45.7578137,4.8320114
Lyon,1485,45.7578137,4.8320114
Lyon,1500,45.7578137,4.8320114
London,1498,51.4893335,-0.1440551
Padova,1484,45.391408,11.8058487
Treviso,1478,45.8066913,12.2063158
Bologna,1488,44.4938203,11.3426327
Paris,1500,48.8534951,2.3483915
Ulm,1490,48.3984968,9.9912458
Leipzig,1500,51.3406321,12.3747329
Paris,1498,48.8534951,2.3483915
Milano,1492,45.4641943,9.1896346
Roma,1483,41.8933203,12.4829321
Venezia,1472,45.4371908,12.3345898
Venezia,1498,45.4371908,12.3345898
Ferrara,1478,44.7667642,11.827939
Köln,1490,50.938361,6.959974
Köln,1487,50.938361,6.959974
Paris,1495,48.8534951,2.3483915
Lyon,1477,45.7578137,4.8320114
Salamanca,1495,40.9651572,-5.6640182
Lyon,1498,45.7578137,4.8320114
Roma,1477,41.8933203,12.4829321
Venezia,1486,45.4371908,12.3345898
Paris,1499,48.8534951,2.3483915
Nürnberg,1485,49.453872,11.077298
Strasbourg,1499,48.584614,7.7507127
Bologna,1472,44.4938203,11.3426327
Firenze,1496,43.7697955,11.2556404
Gaeta,1487,41.218312,13.56281
Iesi,1475,56.9432134,24.6127528
Bologna,1493,44.4938203,11.3426327
Deventer,1498,52.2694896,6.2364886
Augsburg,1481,48.3690341,10.8979522
Reutlingen,1498,48.4919508,9.2114144
Antwerpen,1500,51.2211097,4.3997081
Roma,1493,41.8933203,12.4829321
Venezia,1491,45.4371908,12.3345898
Messina,1478,38.1937571,15.5542082
Toledo,1495,39.8560679,-4.0239568
Speyer,1481,49.3165553,8.433615
Venezia,1486,45.4371908,12.3345898
Strasbourg,1494,48.584614,7.7507127
Leipzig,1495,51.3406321,12.3747329
Roma,1489,41.8933203,12.4829321
Verona,1479,45.4424977,10.9857377
Venezia,1476,45.4371908,12.3345898
Torino,1478,45.0677551,7.6824892
Ulm,1486,48.3984968,9.9912458
Magdeburg,1492,52.1315889,11.6399609
Venezia,1500,45.4371908,12.3345898
Padova,1472,45.391408,11.8058487
Firenze,1492,43.7697955,11.2556404
Venezia,1496,45.4371908,12.3345898
Bologna,1481,44.4938203,11.3426327
Wien,1500,48.2083537,16.3725042
Lisboa,1492,38.7077507,-9.1365919
Lyon,1499,45.7578137,4.8320114
Pavia,1500,45.0368546,9.1378251
Augsburg,1496,48.3690341,10.8979522
Lyon,1484,45.7578137,4.8320114
Paris,1498,48.8534951,2.3483915
Leipzig,1500,51.3406321,12.3747329
Strasbourg,1468,48.584614,7.7507127
Pavia,1479,45.0368546,9.1378251
Köln,1475,50.938361,6.959974
Paris,1499,48.8534951,2.3483915
Marienthal,1475,53.5651302,10.0823813
Basel,1480,47.5581077,7.5878261
Leipzig,1498,51.3406321,12.3747329
Parma,1477,44.6952006,10.0979869
Basel,1489,47.5581077,7.5878261
Venezia,1484,45.4371908,12.3345898
Zwolle,1493,52.5089759,6.0943765
Heidelberg,1488,49.4093582,8.694724
Leipzig,1499,51.3406321,12.3747329
Roma,1494,41.8933203,12.4829321
Strasbourg,1486,48.584614,7.7507127
Leipzig,1498,51.3406321,12.3747329
Köln,1482,50.938361,6.959974
Paris,1496,48.8534951,2.3483915
Strasbourg,1477,48.584614,7.7507127
Leuven,1486,50.879202,4.7011675
Paris,1497,48.8534951,2.3483915
Paris,1500,48.8534951,2.3483915
Paris,1497,48.8534951,2.3483915
Paris,1492,48.8534951,2.3483915
Roma,1491,41.8933203,12.4829321
Lyon,1498,45.7578137,4.8320114
Venezia,1499,45.4371908,12.3345898
Lyon,1480,45.7578137,4.8320114
Paris,1492,48.8534951,2.3483915
Roma,1470,41.8933203,12.4829321
Casale Monferrato,1477,45.1362661,8.4498127
Paris,1500,48.8534951,2.3483915
Esslingen,1477,48.7427584,9.3071685
Leipzig,1495,51.3406321,12.3747329
Nijmegen,1479,51.8474946,5.8637771
Köln,1490,50.938361,6.959974
Lisboa,1496,38.7077507,-9.1365919
Toulouse,1488,43.6044622,1.4442469
Paris,1490,48.8534951,2.3483915
Nürnberg,1478,49.453872,11.077298
Salamanca,1500,40.9651572,-5.6640182
Lyon,1499,45.7578137,4.8320114
Paris,1495,48.8534951,2.3483915
Würzburg,1481,49.7780356,9.9434769
Leipzig,1500,51.3406321,12.3747329
Firenze,1473,43.7697955,11.2556404
Venezia,1497,45.4371908,12.3345898
Augsburg,1475,48.3690341,10.8979522
Pavia,1494,45.0368546,9.1378251
Paris,1495,48.8534951,2.3483915
Deventer,1493,52.2694896,6.2364886
Bologna,1483,44.4938203,11.3426327
Venezia,1488,45.4371908,12.3345898
Milano,1480,45.4641943,9.1896346
Delft,1491,51.9994572,4.3627245
Bruxelles,1481,50.8465573,4.351697
Köln,1499,50.938361,6.959974
Antwerpen,1496,51.2211097,4.3997081
Lyon,1485,45.7578137,4.8320114
Köln,1481,50.938361,6.959974
Paris,1491,48.8534951,2.3483915
Köln,1481,50.938361,6.959974
Paris,1489,48.8534951,2.3483915
Paris,1495,48.8534951,2.3483915
Köln,1494,50.938361,6.959974
Augsburg,1486,48.3690341,10.8979522
Firenze,1492,43.7697955,11.2556404
Venezia,1495,45.4371908,12.3345898
Leipzig,1485,51.3406321,12.3747329
Oxford,1478,51.7520131,-1.2578499
Angers,1476,47.4739884,-0.5515588
Konstanz,1475,47.659216,9.1750718
Basel,1494,47.5581077,7.5878261
Lyon,1495,45.7578137,4.8320114
Leipzig,1495,51.3406321,12.3747329
Leipzig,1489,51.3406321,12.3747329
Basel,1493,47.5581077,7.5878261
London,1497,51.4893335,-0.1440551
Bologna,1497,44.4938203,11.3426327
Mainz,1492,49.9995205,8.2736253
Paris,1489,48.8534951,2.3483915
Milano,1493,45.4641943,9.1896346
Roma,1495,41.8933203,12.4829321
Rouen,1488,49.4404591,1.0939658
Pavia,1492,45.0368546,9.1378251
Firenze,1497,43.7697955,11.2556404
Köln,1499,50.938361,6.959974
Den Bosch,1484,51.6889387,5.303116
Würzburg,1488,49.7780356,9.9434769
Torino,1494,45.0677551,7.6824892
Milano,1488,45.4641943,9.1896346
Salamanca,1497,40.9651572,-5.6640182
Pavia,1484,45.0368546,9.1378251
Paris,1498,48.8534951,2.3483915
Leipzig,1498,51.3406321,12.3747329
Bologna,1478,44.4938203,11.3426327
Roma,1488,41.8933203,12.4829321
Ulm,1498,48.3984968,9.9912458
Köln,1487,50.938361,6.959974
Paris,1498,48.8534951,2.3483915
Bologna,1493,44.4938203,11.3426327
Lübeck,1490,53.866444,10.684738
Pamplona,1496,42.815686,-1.6522353
Augsburg,1492,48.3690341,10.8979522
Venezia,1499,45.4371908,12.3345898
Venezia,1497,45.4371908,12.3345898
Paris,1484,48.8534951,2.3483915
Westminster,1499,51.5004439,-0.1265398
Milano,1476,45.4641943,9.1896346
Zaragoza,1480,41.6521342,-0.8809428
Paris,1494,48.8534951,2.3483915
Speyer,1481,49.3165553,8.433615
Deventer,1500,52.2694896,6.2364886
Lyon,1490,45.7578137,4.8320114
Basel,1494,47.5581077,7.5878261
Paris,1493,48.8534951,2.3483915
Deventer,1491,52.2694896,6.2364886
Venezia,1485,45.4371908,12.3345898
Venezia,1499,45.4371908,12.3345898
Modena,1496,44.5384728,10.9359609
Milano,1496,45.4641943,9.1896346
Bad Urach,1482,48.4937953,9.3978845
Magdeburg,1500,52.1315889,11.6399609
Napoli,1492,40.8358846,14.2487679
Brescia,1473,45.7795804,10.425873
Augsburg,1498,48.3690341,10.8979522
Rouen,1500,49.4404591,1.0939658
Paris,1490,48.8534951,2.3483915
Strasbourg,1490,48.584614,7.7507127
Brescia,1474,45.7795804,10.425873
Ulm,1487,48.3984968,9.9912458
Zwolle,1488,52.5089759,6.0943765
Paris,1500,48.8534951,2.3483915
Venezia,1497,45.4371908,12.3345898
Nürnberg,1483,49.453872,11.077298
Ingolstadt,1497,48.7630165,11.4250395
Lübeck,1479,53.866444,10.684738
Lyon,1488,45.7578137,4.8320114
Roma,1472,41.8933203,12.4829321
Leipzig,1489,51.3406321,12.3747329
Verona,1489,45.4424977,10.9857377
Gouda,1479,52.0181194,4.7111221
Venezia,1485,45.4371908,12.3345898
Limoges,1500,45.8354243,1.2644847
Roma,1477,41.8933203,12.4829321
Oxford,1462,51.7520131,-1.2578499
Leipzig,1495,51.3406321,12.3747329
Nürnberg,1482,49.453872,11.077298
Venezia,1499,45.4371908,12.3345898
Venezia,1487,45.4371908,12.3345898
Burgos,1498,42.343926,-3.696977
Milano,1493,45.4641943,9.1896346
Nürnberg,1485,49.453872,11.077298
Magdeburg,1497,52.1315889,11.6399609
Würzburg,1484,49.7780356,9.9434769
Milano,1495,45.4641943,9.1896346
Valencia,1473,39.4697065,-0.3763353
Messina,1485,38.1937571,15.5542082
Ulm,1495,48.3984968,9.9912458
Napoli,1479,40.8358846,14.2487679
London,1493,51.4893335,-0.1440551
Rennes,1485,48.1113387,-1.6800198
Basel,1486,47.5581077,7.5878261
Paris,1475,48.8534951,2.3483915
Salamanca,1495,40.9651572,-5.6640182
Deventer,1490,52.2694896,6.2364886
Brugge,1477,51.2085526,3.226772
Lyon,1484,45.7578137,4.8320114
Gouda,1494,52.0181194,4.7111221
Lyon,1489,45.7578137,4.8320114
Nürnberg,1500,49.453872,11.077298
Nürnberg,1480,49.453872,11.077298
Augsburg,1475,48.3690341,10.8979522
Lyon,1498,45.7578137,4.8320114
Venezia,1496,45.4371908,12.3345898
Augsburg,1476,48.3690341,10.8979522
Leipzig,1490,51.3406321,12.3747329
Nürnberg,1486,49.453872,11.077298
Milano,1476,45.4641943,9.1896346
Deventer,1485,52.2694896,6.2364886
Venezia,1487,45.4371908,12.3345898
Strasbourg,1477,48.584614,7.7507127
Firenze,1471,43.7697955,11.2556404
Pforzheim,1500,48.890934,8.7025509
Paris,1493,48.8534951,2.3483915
Zwolle,1493,52.5089759,6.0943765
Roma,1494,41.8933203,12.4829321
Bologna,1481,44.4938203,11.3426327
Bologna,1480,44.4938203,11.3426327
Lyon,1486,45.7578137,4.8320114
Venezia,1491,45.4371908,12.3345898
Leipzig,1495,51.3406321,12.3747329
Roma,1483,41.8933203,12.4829321
Memmingen,1497,47.9863099,10.1808016
Venezia,1493,45.4371908,12.3345898
Lyon,1500,45.7578137,4.8320114
Roma,1472,41.8933203,12.4829321
Salamanca,1495,40.9651572,-5.6640182
Brescia,1473,45.7795804,10.425873
Nürnberg,1491,49.453872,11.077298
Milano,1492,45.4641943,9.1896346
Burgos,1490,42.343926,-3.696977
Augsburg,1496,48.3690341,10.8979522
Nürnberg,1480,49.453872,11.077298
Roma,1494,41.8933203,12.4829321
Vicenza,1479,45.6348591,11.4063543
Huete,1490,40.143961,-2.6912644
Köln,1500,50.938361,6.959974
Paris,1498,48.8534951,2.3483915
Deventer,1479,52.2694896,6.2364886
Leipzig,1500,51.3406321,12.3747329
Köln,1487,50.938361,6.959974
Firenze,1483,43.7697955,11.2556404
Basel,1486,47.5581077,7.5878261
Firenze,1500,43.7697955,11.2556404
Roma,1500,41.8933203,12.4829321
Venezia,1475,45.4371908,12.3345898
Paris,1499,48.8534951,2.3483915
Firenze,1500,43.7697955,11.2556404
Lyon,1500,45.7578137,4.8320114
Köln,1500,50.938361,6.959974
Venezia,1490,45.4371908,12.3345898
Wien,1478,48.2083537,16.3725042
Deventer,1489,52.2694896,6.2364886
Lyon,1497,45.7578137,4.8320114
Rouen,1492,49.4404591,1.0939658
Pavia,1499,45.0368546,9.1378251
Paris,1495,48.8534951,2.3483915
Zaragoza,1491,41.6521342,-0.8809428
Gouda,1479,52.0181194,4.7111221
Paris,1493,48.8534951,2.3483915
London,1480,51.4893335,-0.1440551
Köln,1472,50.938361,6.959974
Barcelona,1482,41.3825802,2.177073
Leipzig,1495,51.3406321,12.3747329
Paris,1492,48.8534951,2.3483915
Chablis,1490,47.8152073,3.8001657
Barcelona,1498,41.3825802,2.177073
Augsburg,1499,48.3690341,10.8979522
Zaragoza,1489,41.6521342,-0.8809428
Nürnberg,1481,49.453872,11.077298
Wien,1483,48.2083537,16.3725042
Roma,1482,41.8933203,12.4829321
Roma,1475,41.8933203,12.4829321
Paris,1491,48.8534951,2.3483915
Verona,1483,45.4424977,10.9857377
Nürnberg,1483,49.453872,11.077298
Paris,1496,48.8534951,2.3483915
Valencia,1499,39.4697065,-0.3763353
Basel,1494,47.5581077,7.5878261
Memmingen,1500,47.9863099,10.1808016
Firenze,1500,43.7697955,11.2556404
Passau,1485,48.5748229,13.4609744
Strasbourg,1499,48.584614,7.7507127
Nürnberg,1486,49.453872,11.077298
Lyon,1500,45.7578137,4.8320114
Piacenza,1476,44.8476352,9.6665313
Perugia,1481,43.1070321,12.4029962
Paris,1498,48.8534951,2.3483915
Milano,1496,45.4641943,9.1896346
Leuven,1477,50.879202,4.7011675
Toulouse,1472,43.6044622,1.4442469
Salamanca,1497,40.9651572,-5.6640182
Padova,1472,45.391408,11.8058487
Leipzig,1494,51.3406321,12.3747329
Sevilla,1477,37.3886303,-5.9953403
Venezia,1496,45.4371908,12.3345898
Reutlingen,1486,48.4919508,9.2114144
Firenze,1482,43.7697955,11.2556404
Genève,1498,46.2017559,6.1466014
Passau,1480,48.5748229,13.4609744
Lyon,1497,45.7578137,4.8320114
Lyon,1495,45.7578137,4.8320114
Santorso,1473,45.7372986,11.3903211
Paris,1497,48.8534951,2.3483915
Venezia,1497,45.4371908,12.3345898
Bologna,1497,44.4938203,11.3426327
Wien,1486,48.2083537,16.3725042
Augsburg,1492,48.3690341,10.8979522
Paris,1497,48.8534951,2.3483915
Venezia,1494,45.4371908,12.3345898
Strasbourg,1493,48.584614,7.7507127
Strasbourg,1489,48.584614,7.7507127
Trento,1476,46.1029536,11.1297425
Lyon,1485,45.7578137,4.8320114
Köln,1471,50.938361,6.959974
Venezia,1478,45.4371908,12.3345898
Lyon,1497,45.7578137,4.8320114
Venezia,1500,45.4371908,12.3345898
Paris,1500,48.8534951,2.3483915
Vicenza,1477,45.6348591,11.4063543
Venezia,1472,45.4371908,12.3345898
Milano,1475,45.4641943,9.1896346
Köln,1470,50.938361,6.959974
Salamanca,1492,40.9651572,-5.6640182
Venezia,1489,45.4371908,12.3345898
Venezia,1472,45.4371908,12.3345898
Firenze,1490,43.7697955,11.2556404
Paris,1492,48.8534951,2.3483915
Venezia,1491,45.4371908,12.3345898
Valencia,1486,39.4697065,-0.3763353
Venezia,1489,45.4371908,12.3345898
Venezia,1472,45.4371908,12.3345898
Venezia,1482,45.4371908,12.3345898
Leuven,1481,50.879202,4.7011675
Deventer,1491,52.2694896,6.2364886
Venezia,1482,45.4371908,12.3345898
Ulm,1485,48.3984968,9.9912458
Augsburg,1486,48.3690341,10.8979522
Nürnberg,1497,49.453872,11.077298
Napoli,1471,40.8358846,14.2487679
Deventer,1497,52.2694896,6.2364886
Salamanca,1496,40.9651572,-5.6640182
Paris,1500,48.8534951,2.3483915
Milano,1494,45.4641943,9.1896346
Köln,1488,50.938361,6.959974
Padova,1476,45.391408,11.8058487
Strasbourg,1491,48.584614,7.7507127
Firenze,1487,43.7697955,11.2556404
Augsburg,1476,48.3690341,10.8979522
Pavia,1480,45.0368546,9.1378251
Milano,1477,45.4641943,9.1896346
Venezia,1483,45.4371908,12.3345898
Paris,1500,48.8534951,2.3483915
Erfurt,1495,50.9777974,11.0287364
Leipzig,1499,51.3406321,12.3747329
Roma,1471,41.8933203,12.4829321
Leipzig,1492,51.3406321,12.3747329
Venezia,1483,45.4371908,12.3345898
Lyon,1493,45.7578137,4.8320114
Basel,1485,47.5581077,7.5878261
Burgos,1492,42.343926,-3.696977
Basel,1485,47.5581077,7.5878261
Paris,1489,48.8534951,2.3483915
Kralice nad Oslavou,1500,49.1985797,16.2031234
Bologna,1485,44.4938203,11.3426327
Parma,1476,44.6952006,10.0979869
Venezia,1495,45.4371908,12.3345898
Augsburg,1490,48.3690341,10.8979522
Paris,1493,48.8534951,2.3483915
Firenze,1490,43.7697955,11.2556404
Magdeburg,1486,52.1315889,11.6399609
Paris,1494,48.8534951,2.3483915
Lyon,1488,45.7578137,4.8320114
Paris,1486,48.8534951,2.3483915
Venezia,1497,45.4371908,12.3345898
Utrecht,1474,52.0907006,5.1215634
Köln,1500,50.938361,6.959974
Lyon,1496,45.7578137,4.8320114
Heidelberg,1496,49.4093582,8.694724
Brescia,1475,45.7795804,10.425873
Eltville,1472,50.0275441,8.1189741
Venezia,1478,45.4371908,12.3345898
Deventer,1492,52.2694896,6.2364886
Paris,1475,48.8534951,2.3483915
Salamanca,1499,40.9651572,-5.6640182
Wien,1492,48.2083537,16.3725042
Venezia,1498,45.4371908,12.3345898
Köln,1482,50.938361,6.959974
Milano,1491,45.4641943,9.1896346
Roma,1484,41.8933203,12.4829321
Nürnberg,1495,49.453872,11.077298
Strasbourg,1498,48.584614,7.7507127
Venezia,1498,45.4371908,12.3345898
Rouen,1492,49.4404591,1.0939658
Reutlingen,1499,48.4919508,9.2114144
Leuven,1475,50.879202,4.7011675
Venezia,1494,45.4371908,12.3345898
Messina,1499,38.1937571,15.5542082
Nürnberg,1486,49.453872,11.077298
Paris,1494,48.8534951,2.3483915
Mantova,1474,45.1692628,10.6708365
Firenze,1495,43.7697955,11.2556404
Lyon,1490,45.7578137,4.8320114
Roma,1500,41.8933203,12.4829321
Lübeck,1500,53.866444,10.684738
Mainz,1492,49.9995205,8.2736253
Augsburg,1500,48.3690341,10.8979522
Paris,1490,48.8534951,2.3483915
Paris,1497,48.8534951,2.3483915
Poitiers,1495,46.5802596,0.340196
Paris,1486,48.8534951,2.3483915
Lyon,1498,45.7578137,4.8320114
Pavia,1498,45.0368546,9.1378251
Salamanca,1487,40.9651572,-5.6640182
Venezia,1499,45.4371908,12.3345898
Paris,1494,48.8534951,2.3483915
Reutlingen,1481,48.4919508,9.2114144
Milano,1495,45.4641943,9.1896346
Roma,1500,41.8933203,12.4829321
Ulm,1492,48.3984968,9.9912458
Paris,1500,48.8534951,2.3483915
Promenthoux,1482,46.3919473,6.2669712
Lyon,1490,45.7578137,4.8320114
Köln,1500,50.938361,6.959974
Deventer,1495,52.2694896,6.2364886
Augsburg,1474,48.3690341,10.8979522
Speyer,1484,49.3165553,8.433615
Venezia,1497,45.4371908,12.3345898
Paris,1491,48.8534951,2.3483915
Albi,1481,43.9277552,2.147899
Lyon,1478,45.7578137,4.8320114
Milano,1490,45.4641943,9.1896346
Milano,1495,45.4641943,9.1896346
Paris,1500,48.8534951,2.3483915
Paris,1475,48.8534951,2.3483915
Leipzig,1497,51.3406321,12.3747329
Roma,1500,41.8933203,12.4829321
Paris,1500,48.8534951,2.3483915
Venezia,1489,45.4371908,12.3345898
Venezia,1483,45.4371908,12.3345898
Leipzig,1493,51.3406321,12.3747329
Lyon,1495,45.7578137,4.8320114
Provins,1499,48.5602959,3.2988089
Strasbourg,1491,48.584614,7.7507127
Augsburg,1478,48.3690341,10.8979522
Leipzig,1487,51.3406321,12.3747329
Paris,1498,48.8534951,2.3483915
Burgos,1496,42.343926,-3.696977
Venezia,1491,45.4371908,12.3345898
Venezia,1492,45.4371908,12.3345898
Venezia,1473,45.4371908,12.3345898
Nürnberg,1476,49.453872,11.077298
Barcelona,1493,41.3825802,2.177073
Firenze,1492,43.7697955,11.2556404
Köln,1471,50.938361,6.959974
Venezia,1499,45.4371908,12.3345898
Venezia,1489,45.4371908,12.3345898
Napoli,1478,40.8358846,14.2487679
Deventer,1492,52.2694896,6.2364886
Venezia,1500,45.4371908,12.3345898
Paris,1489,48.8534951,2.3483915
Lübeck,1484,53.866444,10.684738
London,1455,51.4893335,-0.1440551
Lyon,1482,45.7578137,4.8320114
